Id,Hazard
6,0.4723391976771748
7,1.432895535314926
8,1.7263652442375133
9,0.6603365549161646
10,0.4038646825544214
11,0.7900906826213259
13,1.1124440764690235
14,0.3999108488316459
16,0.5085080483453004
17,0.45046622250001234
18,1.2283246417925089
20,0.6181013908174663
27,2.3652569583213148
28,0.9315241684203466
29,0.4148802853157079
30,0.6169674221789597
34,0.5616201974128506
35,0.8805710307292798
36,0.7254149556689796
37,0.5321996019690868
38,0.5979178540676742
40,0.467010414720595
42,0.829245536642051
46,0.7198405527971119
47,0.7222474245135044
48,1.1547351429404755
49,1.8646067743828652
51,0.9493839846201939
52,1.107860860465301
53,0.1354383874597906
54,0.4481390247186647
55,0.29573385282291975
56,1.5130759996855703
57,0.4127109978922299
60,1.0339519445076086
61,0.2689797039145824
64,1.2279210505241454
65,0.8704696503108608
66,1.1468814282590258
68,1.3110552100847435
70,0.5677557652033545
71,0.35446113009464
75,0.2594489593017266
76,0.6139041696645903
78,1.6333573644775556
80,0.4862720209010547
81,1.0918872068074894
82,1.0226892711617444
83,0.8889675204536985
85,0.3282991030380144
86,0.3695745564413649
87,0.6757332674357563
89,0.6460312406960107
90,0.7975523685846565
91,0.8248716961041458
92,0.7608573787593074
95,0.5555740189120825
97,0.9977460530313755
99,0.4817740898676351
101,0.7016463445567108
102,0.9023876660150694
103,0.5178910718377756
104,0.933765017733923
107,0.9325267312155372
108,0.5534067431719112
111,0.4052640943099276
112,1.567581036560295
115,1.2277554752117203
119,0.49383206525735546
121,0.7569649607326665
124,0.5618657547801106
128,1.1479135688003201
130,1.2976751122409496
131,1.363075822564376
133,1.2336977412144439
134,0.9997286337334563
137,0.7316988396454621
138,0.8433764295946372
142,1.2759662634789577
143,1.0156039238027088
144,2.1675129478096324
145,1.1945702259560311
147,0.6344962704746743
148,1.0690683745159428
152,0.3723293941776601
154,3.238849865943564
158,0.40083070619991706
159,0.708601207030405
160,1.1406645991689617
161,1.0428674481819802
164,0.17310660373075676
165,0.43863506293079313
166,0.3498092147564791
167,0.5133504248259697
169,0.6926042729056903
170,1.1679471341118244
171,1.1645325100122725
175,0.38916084582290067
177,1.0538735536198938
178,0.9559276924048371
180,1.8128177406695434
182,0.7538941525835707
184,1.1374337912479575
185,1.6960221319982065
186,0.6074797955608312
190,0.7968273683117243
191,0.5596179561211588
192,0.3773810275556305
195,1.4230438172430366
196,1.1438314709579833
197,0.7354547510679197
198,0.7611419226883362
199,1.3676261972714832
200,0.6760341251323373
204,0.501685592870399
205,0.9263704655673752
207,0.2068644544492986
208,0.42884092585204114
209,1.48657888117398
211,1.600504519622163
216,1.6514189584540362
217,0.2085530177570972
220,0.8558032333689596
223,1.4505611888920817
224,1.079761547847485
230,0.6259428461141531
232,0.6633250112556937
235,0.7216571278338014
236,1.113376686619427
238,0.679738991024344
240,0.42302989870336705
242,0.7256875089953008
244,0.5237026190297621
245,0.6193460387449887
248,0.7358103996471691
251,0.7605485457161661
256,0.8500865792765592
258,1.5281407997688132
259,1.1506865698604043
261,1.135791333849616
267,0.9362531920315111
268,0.5684895298095216
270,1.0900756297629215
272,1.6312711819722445
273,0.4341568082917085
275,0.18005801048431777
276,0.396518084566501
277,1.0168533534319124
279,0.630450372565163
